date,temp_mean,temp_max,temp_min,precipitation,wind_speed_mean,wind_speed_max,humidity_mean,solar_radiation,wind_sin,wind_cos
2023-09-21,18.9,20.9,17.0,0.4,1.3,4.8,87.0,5.1,0.0,1.0
2023-09-22,20.1,24.7,17.0,0.0,1.1,6.7,73.0,13.9,0.3826834323650898,0.9238795325112868
2023-09-23,17.7,21.9,14.3,13.6,1.8,9.7,65.0,15.4,-0.7071067811865475,-0.7071067811865477
2023-09-24,18.1,23.7,13.3,0.0,1.1,4.9,52.0,19.2,-0.3826834323650896,-0.9238795325112868
2023-09-25,17.9,24.5,12.0,0.0,0.9,4.6,60.0,18.3,0.7071067811865476,0.7071067811865476
2023-09-26,19.7,25.8,14.3,0.0,0.8,3.7,57.0,18.0,-0.3826834323650895,0.9238795325112868
2023-09-27,20.6,26.5,15.3,0.0,0.8,3.6,61.0,16.9,0.9238795325112868,0.3826834323650898
2023-09-28,21.4,27.2,17.1,0.0,1.0,3.7,62.0,15.3,0.7071067811865476,0.7071067811865476
2023-09-29,21.7,27.5,16.8,0.0,0.8,4.0,61.0,16.5,1.2246467991473532e-16,-1.0
2023-09-30,21.7,27.2,17.6,0.0,0.8,4.6,64.0,15.2,0.9238795325112868,0.3826834323650898
2023-10-01,22.1,27.2,17.8,0.0,0.8,3.7,67.0,15.4,0.7071067811865476,0.7071067811865476
2023-10-02,22.8,26.8,20.5,0.0,0.8,4.4,66.0,13.1,0.9238795325112868,0.3826834323650898
2023-10-03,22.7,27.5,19.5,0.0,1.1,4.8,66.0,14.2,1.0,6.123233995736766e-17
2023-10-04,21.6,25.7,17.9,0.0,1.1,4.1,73.0,13.2,0.9238795325112868,0.3826834323650898
2023-10-05,20.8,24.7,18.4,0.0,1.1,4.1,74.0,10.4,0.9238795325112868,0.3826834323650898
2023-10-06,20.5,24.4,17.5,0.0,1.0,3.6,73.0,10.7,0.9238795325112868,0.3826834323650898
2023-10-07,20.9,25.9,16.8,0.0,0.9,4.7,69.0,14.5,-0.3826834323650896,-0.9238795325112868
2023-10-08,22.8,31.4,16.6,0.0,1.1,4.1,57.0,14.9,-0.7071067811865475,-0.7071067811865477
2023-10-09,23.2,30.5,17.8,0.0,0.9,3.8,53.0,14.7,-0.7071067811865475,-0.7071067811865477
2023-10-10,22.3,29.7,16.8,0.0,0.9,3.7,56.0,14.7,-0.7071067811865475,-0.7071067811865477
2023-10-11,20.4,25.7,16.0,0.0,1.0,4.1,69.0,13.8,0.0,1.0
2023-10-12,20.6,25.4,17.3,0.0,0.8,3.7,69.0,12.1,-0.3826834323650895,0.9238795325112868
2023-10-13,20.5,24.3,17.8,0.0,0.9,3.7,67.0,11.3,-0.3826834323650895,0.9238795325112868
2023-10-14,19.3,23.5,15.6,0.0,0.9,3.8,75.0,9.8,0.9238795325112868,0.3826834323650898
2023-10-15,18.2,23.5,14.4,0.0,1.1,5.4,64.0,11.8,0.7071067811865476,0.7071067811865476
2023-10-16,13.6,14.7,11.5,0.0,1.8,8.4,68.0,3.2,0.3826834323650898,0.9238795325112868
2023-10-17,13.6,17.0,9.5,0.0,1.0,4.3,65.0,11.9,0.9238795325112868,0.3826834323650898
2023-10-18,13.6,15.6,12.2,0.0,1.2,3.5,71.0,3.6,0.9238795325112868,0.3826834323650898
2023-10-19,12.7,14.0,11.8,1.8,1.2,3.7,85.0,2.8,0.0,1.0
2023-10-20,13.4,15.3,12.0,20.4,1.0,4.0,93.0,3.4,0.0,1.0
2023-10-21,15.8,19.9,13.0,0.2,0.9,3.8,82.0,8.7,1.0,6.123233995736766e-17
2023-10-22,15.5,18.7,12.6,0.0,0.9,4.3,79.0,10.6,0.9238795325112868,0.3826834323650898
2023-10-23,14.0,14.6,13.6,0.0,1.1,4.3,90.0,1.1,0.9238795325112868,0.3826834323650898
2023-10-24,13.5,14.5,11.8,9.6,1.0,4.2,90.0,2.7,-0.7071067811865475,-0.7071067811865477
2023-10-25,13.0,16.3,10.4,0.0,1.1,4.4,90.0,10.3,-0.7071067811865475,-0.7071067811865477
2023-10-26,13.4,16.3,10.9,0.6,1.0,3.5,91.0,5.2,1.0,6.123233995736766e-17
2023-10-27,17.4,23.6,12.2,1.6,2.1,13.0,56.0,12.5,-0.9238795325112866,0.38268343236509
2023-10-28,14.2,17.7,10.1,0.0,1.3,5.2,60.0,9.9,0.7071067811865476,0.7071067811865476
2023-10-29,13.1,14.3,11.4,0.2,1.1,5.1,81.0,3.3,0.7071067811865476,0.7071067811865476
2023-10-30,13.3,13.8,12.0,20.8,1.3,6.1,97.0,0.9,-0.3826834323650895,0.9238795325112868
2023-10-31,14.5,20.1,11.4,2.2,1.3,6.2,79.0,11.3,-0.3826834323650896,-0.9238795325112868
2023-11-01,11.2,12.9,9.1,0.0,1.2,4.4,83.0,4.0,0.3826834323650898,0.9238795325112868
2023-11-02,10.4,11.4,8.5,8.6,1.2,6.7,91.0,0.7,0.0,1.0
2023-11-03,11.8,17.6,7.9,0.0,1.8,9.6,67.0,10.2,-1.0,-1.8369701987210294e-16
2023-11-04,8.8,11.8,6.0,5.8,1.5,5.5,78.0,8.0,0.7071067811865476,0.7071067811865476
2023-11-05,9.7,14.3,5.7,0.2,1.2,4.8,81.0,10.4,-0.7071067811865475,-0.7071067811865477
2023-11-06,10.5,15.4,6.1,0.0,1.0,4.1,74.0,10.4,0.7071067811865476,0.7071067811865476
2023-11-07,10.4,15.4,6.4,0.0,0.8,3.1,77.0,8.2,0.3826834323650898,0.9238795325112868
2023-11-08,9.7,15.2,5.8,0.0,0.9,4.1,72.0,9.9,-0.3826834323650895,0.9238795325112868
2023-11-09,8.0,8.9,7.1,3.8,1.2,3.4,83.0,1.2,0.9238795325112868,0.3826834323650898
2023-11-10,7.9,10.9,6.0,0.0,1.5,6.1,84.0,8.0,-0.3826834323650896,-0.9238795325112868
2023-11-11,9.2,16.1,4.0,0.0,0.9,3.7,65.0,9.6,0.3826834323650898,0.9238795325112868
2023-11-12,8.7,11.9,5.9,0.0,1.2,4.8,66.0,9.0,0.7071067811865476,0.7071067811865476
2023-11-13,9.6,14.8,5.2,0.0,0.9,3.6,77.0,8.5,0.7071067811865476,0.7071067811865476
2023-11-14,10.8,12.1,9.3,0.0,1.1,9.1,89.0,2.0,0.7071067811865476,0.7071067811865476
2023-11-15,13.4,21.0,8.0,0.0,1.7,9.0,59.0,9.5,0.9238795325112868,0.3826834323650898
2023-11-16,10.4,14.7,6.3,0.0,0.7,3.2,56.0,6.5,0.9238795325112868,0.3826834323650898
2023-11-17,12.6,18.2,4.6,0.0,1.3,5.7,42.0,9.0,1.0,6.123233995736766e-17
2023-11-18,9.9,14.9,5.8,0.0,0.9,4.1,49.0,8.4,-0.3826834323650896,-0.9238795325112868
2023-11-19,9.1,14.1,5.3,0.0,0.8,3.7,57.0,7.9,0.7071067811865476,0.7071067811865476
2023-11-20,8.4,12.8,5.0,0.0,0.8,4.3,71.0,3.3,0.0,1.0
2023-11-21,10.2,13.6,7.7,0.0,1.0,3.6,80.0,5.9,0.3826834323650898,0.9238795325112868
2023-11-22,10.2,17.4,5.4,0.0,0.6,3.6,60.0,8.1,-0.3826834323650895,0.9238795325112868
2023-11-23,8.8,13.9,5.1,0.0,0.8,4.0,60.0,7.9,-0.3826834323650896,-0.9238795325112868
2023-11-24,10.2,17.7,3.7,0.0,1.7,11.6,54.0,8.2,-0.7071067811865475,-0.7071067811865477
2023-11-25,9.9,12.4,6.5,0.0,2.1,8.8,21.0,8.4,-0.9238795325112868,-0.3826834323650895
2023-11-26,6.0,11.0,1.8,0.0,1.2,3.9,41.0,8.0,-0.3826834323650896,-0.9238795325112868
2023-11-27,4.9,8.6,2.3,0.0,1.1,4.9,51.0,6.6,0.3826834323650898,0.9238795325112868
2023-11-28,7.9,14.5,1.5,0.0,2.4,13.6,45.0,8.0,-0.9238795325112866,0.38268343236509
2023-11-29,6.5,11.4,3.1,0.0,1.0,4.2,42.0,7.6,0.9238795325112868,0.3826834323650898
2023-11-30,3.9,5.9,2.2,1.6,1.3,5.4,82.0,1.7,0.9238795325112868,0.3826834323650898
2023-12-01,4.7,6.7,2.2,4.4,1.2,4.1,89.0,2.9,-0.7071067811865475,-0.7071067811865477
2023-12-02,8.3,13.1,5.4,0.2,2.3,11.3,58.0,7.0,-0.7071067811865475,-0.7071067811865477
2023-12-03,5.1,9.4,1.4,0.0,0.9,3.4,57.0,7.5,0.7071067811865476,0.7071067811865476
2023-12-04,2.1,3.2,1.2,0.0,1.3,3.9,83.0,1.7,0.0,1.0
2023-12-05,2.7,5.7,0.9,0.0,1.2,3.9,80.0,6.2,-0.3826834323650896,-0.9238795325112868
2023-12-06,4.4,11.5,0.2,0.0,1.4,5.4,68.0,7.4,-0.7071067811865475,-0.7071067811865477
2023-12-07,5.2,9.7,1.1,0.0,0.7,3.0,59.0,6.8,-0.7071067811865475,-0.7071067811865477
2023-12-08,3.2,4.9,2.1,2.6,1.4,4.2,84.0,0.9,-0.3826834323650896,-0.9238795325112868
2023-12-09,2.3,3.5,0.8,0.6,1.0,4.0,97.0,1.7,0.9238795325112868,0.3826834323650898
2023-12-10,3.6,6.5,0.6,0.0,1.4,6.5,93.0,6.3,-0.7071067811865475,-0.7071067811865477
2023-12-11,6.5,11.7,2.8,0.0,0.9,4.4,83.0,6.2,0.7071067811865476,0.7071067811865476
2023-12-12,4.7,7.6,1.1,0.0,0.9,2.8,95.0,1.8,0.3826834323650898,0.9238795325112868
2023-12-13,7.2,9.0,6.3,0.0,1.3,5.9,96.0,3.3,-0.7071067811865475,-0.7071067811865477
2023-12-14,8.4,12.5,5.8,0.0,1.4,4.9,79.0,6.6,-0.3826834323650896,-0.9238795325112868
2023-12-15,7.9,12.9,4.3,0.0,1.2,4.7,63.0,6.9,-0.3826834323650896,-0.9238795325112868
2023-12-16,5.7,9.6,2.6,0.0,0.9,3.1,72.0,6.3,0.9238795325112868,0.3826834323650898
2023-12-17,5.2,9.7,1.9,0.0,1.2,3.7,78.0,6.2,-0.7071067811865475,-0.7071067811865477
2023-12-18,7.1,12.8,2.5,0.0,1.2,4.1,71.0,6.4,-0.7071067811865475,-0.7071067811865477
2023-12-19,8.1,14.6,3.9,0.0,0.9,3.4,66.0,6.6,-0.7071067811865475,-0.7071067811865477
2023-12-20,7.4,11.9,4.8,0.0,0.9,4.8,66.0,4.1,-0.3826834323650896,-0.9238795325112868
2023-12-21,7.1,18.9,3.5,0.0,1.1,7.8,65.0,4.6,-0.7071067811865475,-0.7071067811865477
2023-12-22,18.5,20.9,14.9,0.0,3.2,14.7,20.0,6.8,-1.0,-1.8369701987210294e-16
2023-12-23,13.1,18.6,7.6,0.0,0.9,5.7,40.0,6.3,0.7071067811865476,0.7071067811865476
2023-12-24,11.7,16.8,8.5,0.0,1.8,6.3,52.0,6.7,-0.7071067811865475,-0.7071067811865477
2023-12-25,9.6,13.4,6.3,0.0,1.2,5.1,75.0,6.4,-0.7071067811865475,-0.7071067811865477
2023-12-26,8.3,11.7,5.6,0.0,0.8,4.4,81.0,3.8,-0.7071067811865475,-0.7071067811865477
2023-12-27,8.4,10.1,5.6,0.0,0.7,3.3,79.0,2.1,0.9238795325112868,0.3826834323650898
2023-12-28,9.0,10.0,7.8,0.0,0.8,2.1,79.0,1.6,0.9238795325112868,0.3826834323650898
2023-12-29,7.8,10.3,5.5,0.0,0.9,3.2,77.0,2.2,-0.7071067811865475,-0.7071067811865477
2023-12-30,7.7,12.3,4.2,0.0,1.0,3.4,76.0,6.5,-0.7071067811865475,-0.7071067811865477
2023-12-31,6.9,8.4,5.5,0.4,1.0,3.7,87.0,3.1,-0.3826834323650896,-0.9238795325112868
2024-01-01,4.7,7.5,1.6,0.0,1.2,4.4,95.0,4.8,-0.3826834323650896,-0.9238795325112868
2024-01-02,4.7,7.8,1.8,0.0,0.8,3.2,83.0,4.9,0.7071067811865476,0.7071067811865476
2024-01-03,5.8,10.1,3.2,0.0,1.2,5.0,79.0,6.6,-0.7071067811865475,-0.7071067811865477
2024-01-04,9.2,16.6,3.7,0.0,1.6,10.1,60.0,7.2,0.7071067811865476,0.7071067811865476
2024-01-05,5.1,6.9,3.1,22.4,1.6,5.2,92.0,0.5,0.0,1.0
2024-01-06,5.9,9.4,2.8,0.0,1.6,5.1,88.0,3.4,-0.3826834323650896,-0.9238795325112868
2024-01-07,8.7,11.1,5.8,0.0,1.2,5.9,66.0,3.5,-0.3826834323650896,-0.9238795325112868
2024-01-08,7.1,8.4,5.8,6.0,1.1,3.4,87.0,1.2,-0.7071067811865475,-0.7071067811865477
2024-01-09,5.2,6.7,3.7,1.0,1.7,5.9,90.0,0.5,0.3826834323650898,0.9238795325112868
2024-01-10,4.0,4.6,3.1,0.0,1.4,4.3,83.0,1.6,0.9238795325112868,0.3826834323650898
2024-01-11,4.6,8.1,2.3,0.0,1.1,3.9,77.0,6.7,-0.3826834323650896,-0.9238795325112868
2024-01-12,4.2,8.1,0.8,0.0,0.9,3.1,81.0,7.3,-0.7071067811865475,-0.7071067811865477
2024-01-13,3.6,7.2,1.2,0.0,1.2,3.5,80.0,7.5,-0.3826834323650896,-0.9238795325112868
2024-01-14,2.8,6.4,0.4,0.0,1.0,3.4,81.0,4.6,-0.7071067811865475,-0.7071067811865477
2024-01-15,4.6,9.1,1.6,0.0,1.0,3.9,79.0,7.0,-0.3826834323650896,-0.9238795325112868
2024-01-16,2.8,6.2,-0.9,0.0,1.0,5.1,88.0,1.6,-0.7071067811865475,-0.7071067811865477
2024-01-17,4.1,5.6,1.8,0.4,1.1,4.1,82.0,2.8,-0.7071067811865475,-0.7071067811865477
2024-01-18,3.5,7.5,1.1,0.0,1.3,5.4,92.0,5.7,-0.3826834323650896,-0.9238795325112868
2024-01-19,3.5,8.2,-0.1,0.0,1.7,8.1,88.0,4.9,-0.7071067811865475,-0.7071067811865477
2024-01-20,5.2,9.7,1.6,0.0,1.0,3.8,63.0,8.5,-0.7071067811865475,-0.7071067811865477
2024-01-21,2.5,5.9,0.1,0.0,1.1,3.5,59.0,6.8,-0.7071067811865475,-0.7071067811865477
2024-01-22,3.1,7.3,-0.8,0.0,1.0,3.3,59.0,6.6,-0.7071067811865475,-0.7071067811865477
2024-01-23,6.2,13.6,-0.4,0.0,1.1,5.8,53.0,8.4,-0.7071067811865475,-0.7071067811865477
2024-01-24,6.8,12.7,2.6,0.0,0.8,3.4,66.0,7.9,-0.3826834323650896,-0.9238795325112868
2024-01-25,8.2,17.3,3.6,0.0,1.2,4.8,70.0,8.9,-0.7071067811865475,-0.7071067811865477
2024-01-26,5.5,8.6,1.0,0.0,1.2,4.6,87.0,4.3,-0.7071067811865475,-0.7071067811865477
2024-01-27,9.5,18.4,3.3,0.0,1.6,5.0,66.0,9.3,-0.7071067811865475,-0.7071067811865477
2024-01-28,7.1,13.2,2.5,0.0,1.1,3.3,79.0,8.4,0.9238795325112868,0.3826834323650898
2024-01-29,6.1,11.0,2.4,0.0,0.7,3.1,70.0,8.4,0.9238795325112868,0.3826834323650898
2024-01-30,6.4,11.1,2.3,0.0,0.8,2.8,63.0,7.7,0.9238795325112868,0.3826834323650898
2024-01-31,7.2,12.6,3.1,0.0,0.7,2.8,62.0,8.2,-0.3826834323650896,-0.9238795325112868
2024-02-01,6.4,10.8,3.6,0.0,1.2,7.6,69.0,4.9,-0.7071067811865475,-0.7071067811865477
2024-02-02,9.2,16.6,3.4,0.0,1.3,4.3,62.0,9.1,-0.7071067811865475,-0.7071067811865477
2024-02-03,11.2,18.2,5.1,0.0,1.7,5.9,57.0,10.1,-0.7071067811865475,-0.7071067811865477
2024-02-04,12.5,21.1,5.7,0.0,1.5,6.0,58.0,10.9,-0.7071067811865475,-0.7071067811865477
2024-02-05,11.8,18.2,7.9,0.0,2.3,6.9,67.0,10.6,-0.7071067811865475,-0.7071067811865477
2024-02-06,7.5,9.4,4.8,0.0,1.0,3.2,92.0,2.7,0.9238795325112868,0.3826834323650898
2024-02-07,10.5,13.5,7.8,0.0,0.9,3.3,75.0,7.3,-0.7071067811865475,-0.7071067811865477
2024-02-08,9.5,12.0,7.1,0.6,1.0,3.6,79.0,4.9,0.9238795325112868,0.3826834323650898
2024-02-09,8.5,8.9,8.1,4.8,1.6,4.6,98.0,0.2,0.3826834323650898,0.9238795325112868
2024-02-10,8.1,8.4,7.3,36.2,1.8,6.8,96.0,0.4,0.3826834323650898,0.9238795325112868
2024-02-11,9.7,13.0,7.2,1.6,1.5,5.1,83.0,8.2,-0.3826834323650896,-0.9238795325112868
2024-02-12,8.4,12.1,4.6,0.0,1.1,5.9,77.0,8.3,0.7071067811865476,0.7071067811865476
2024-02-13,9.7,16.0,4.5,0.0,1.0,4.8,58.0,12.0,-0.7071067811865475,-0.7071067811865477
2024-02-14,9.8,15.7,4.7,0.0,0.7,3.5,55.0,11.5,-0.3826834323650895,0.9238795325112868
2024-02-15,9.4,13.5,5.8,0.0,0.8,3.2,67.0,7.9,0.7071067811865476,0.7071067811865476
2024-02-16,10.4,13.8,7.0,0.0,0.8,3.5,70.0,8.0,-0.3826834323650896,-0.9238795325112868
2024-02-17,11.7,17.4,7.3,0.0,0.7,3.3,67.0,11.1,-0.3826834323650896,-0.9238795325112868
2024-02-18,11.8,16.6,7.5,0.0,0.8,3.3,71.0,9.3,0.7071067811865476,0.7071067811865476
2024-02-19,12.5,19.0,7.2,0.0,1.2,5.8,68.0,12.0,-0.7071067811865475,-0.7071067811865477
2024-02-20,12.3,17.9,7.5,0.0,1.1,4.6,56.0,12.6,-0.7071067811865475,-0.7071067811865477
2024-02-21,10.7,14.2,6.9,0.0,1.3,4.9,64.0,10.2,0.3826834323650898,0.9238795325112868
2024-02-22,9.5,11.8,8.2,2.0,1.5,5.4,82.0,5.9,0.7071067811865476,0.7071067811865476
2024-02-23,9.4,13.0,6.9,2.2,1.3,5.0,79.0,9.8,-0.3826834323650896,-0.9238795325112868
2024-02-24,7.5,9.9,5.4,0.0,1.7,6.0,84.0,7.4,0.9238795325112868,0.3826834323650898
2024-02-25,8.0,11.3,5.2,0.0,1.4,6.0,73.0,8.3,0.9238795325112868,0.3826834323650898
2024-02-26,5.2,6.2,4.4,21.6,2.0,7.2,91.0,1.6,0.0,1.0
2024-02-27,6.6,7.9,5.2,52.4,1.3,4.5,97.0,1.7,-0.3826834323650895,0.9238795325112868
2024-02-28,9.9,12.2,7.5,5.8,0.7,4.3,93.0,2.8,0.3826834323650898,0.9238795325112868
2024-02-29,10.9,13.3,9.1,6.4,0.8,4.2,88.0,3.7,0.9238795325112868,0.3826834323650898
2024-03-01,9.7,10.7,9.1,13.2,1.2,4.0,93.0,3.4,0.3826834323650898,0.9238795325112868
2024-03-02,9.7,11.1,8.7,1.0,1.7,7.5,89.0,5.4,0.7071067811865476,0.7071067811865476
2024-03-03,8.0,9.3,6.5,75.0,2.7,10.1,96.0,0.4,0.7071067811865476,0.7071067811865476
2024-03-04,10.7,14.8,7.2,9.0,1.8,7.2,77.0,13.2,1.2246467991473532e-16,-1.0
2024-03-05,10.8,15.2,8.0,1.8,1.3,12.1,69.0,11.1,0.7071067811865476,0.7071067811865476
2024-03-06,10.1,14.5,7.4,0.6,1.8,10.8,58.0,9.7,-0.3826834323650896,-0.9238795325112868
2024-03-07,10.3,15.7,5.2,0.0,1.0,4.7,53.0,16.9,0.7071067811865476,0.7071067811865476
2024-03-08,7.1,8.2,5.9,7.2,1.7,5.2,85.0,3.3,0.7071067811865476,0.7071067811865476
2024-03-09,6.6,7.5,5.5,12.6,1.6,5.4,94.0,1.3,0.0,1.0
2024-03-10,7.3,10.0,6.1,37.2,1.6,6.8,91.0,4.9,0.0,1.0
2024-03-11,10.0,14.1,6.8,0.0,1.0,4.5,70.0,11.8,-0.7071067811865475,-0.7071067811865477
2024-03-12,13.1,19.0,6.5,0.0,1.7,8.9,46.0,17.7,-0.3826834323650896,-0.9238795325112868
2024-03-13,13.5,19.1,8.0,0.0,0.9,3.9,46.0,17.7,0.0,1.0
2024-03-14,13.1,18.8,8.1,0.0,1.3,5.4,62.0,16.9,0.7071067811865476,0.7071067811865476
2024-03-15,13.2,17.2,9.4,0.0,1.1,4.5,71.0,10.2,0.9238795325112868,0.3826834323650898
2024-03-16,14.9,20.4,9.6,0.0,1.0,5.3,65.0,18.0,-0.7071067811865475,-0.7071067811865477
2024-03-17,14.1,18.4,10.7,0.0,1.2,4.7,67.0,12.1,0.9238795325112868,0.3826834323650898
2024-03-18,14.4,18.9,10.8,0.0,1.0,5.1,71.0,12.4,-0.3826834323650896,-0.9238795325112868
2024-03-19,13.6,19.6,8.7,0.0,1.4,5.4,74.0,17.2,0.7071067811865476,0.7071067811865476
2024-03-20,13.8,17.1,10.9,0.0,1.0,4.5,77.0,8.2,0.7071067811865476,0.7071067811865476
2024-03-21,16.0,22.1,10.8,0.0,0.9,4.0,66.0,17.4,-0.7071067811865475,-0.7071067811865477
2024-03-22,15.0,20.1,9.9,0.0,1.2,4.5,71.0,14.2,0.9238795325112868,0.3826834323650898
2024-03-23,15.4,22.0,11.1,0.0,3.1,15.7,48.0,18.5,-0.9238795325112866,0.38268343236509
2024-03-24,14.0,17.6,9.4,0.0,2.8,12.3,20.0,21.4,-1.0,-1.8369701987210294e-16
2024-03-25,11.6,15.0,6.2,0.0,1.3,5.4,29.0,16.2,1.0,6.123233995736766e-17
2024-03-26,8.2,11.7,6.7,12.2,1.6,7.3,75.0,1.9,-0.7071067811865475,-0.7071067811865477
2024-03-27,7.5,9.8,5.8,11.6,1.4,5.2,87.0,5.7,0.0,1.0
2024-03-28,8.7,12.1,6.2,1.4,1.3,4.6,83.0,8.3,0.7071067811865476,0.7071067811865476
2024-03-29,9.0,9.9,8.1,1.4,1.2,4.4,91.0,2.3,0.7071067811865476,0.7071067811865476
2024-03-30,10.0,10.9,8.7,8.2,1.2,3.5,95.0,0.7,0.7071067811865476,0.7071067811865476
2024-03-31,11.4,14.0,8.7,8.0,1.5,5.3,88.0,8.7,0.3826834323650898,0.9238795325112868
2024-04-01,13.6,20.4,9.1,8.2,2.0,12.1,64.0,21.8,-1.0,-1.8369701987210294e-16
2024-04-02,14.7,20.7,7.2,0.0,1.5,10.7,47.0,22.8,1.2246467991473532e-16,-1.0
2024-04-03,13.4,16.9,10.3,0.0,2.0,6.8,67.0,17.8,0.7071067811865476,0.7071067811865476
2024-04-04,14.9,19.4,10.6,0.0,1.1,6.2,69.0,15.5,0.9238795325112868,0.3826834323650898
2024-04-05,15.9,19.0,12.3,0.0,1.2,4.4,71.0,12.7,-0.3826834323650896,-0.9238795325112868
2024-04-06,17.3,22.7,11.6,0.0,1.0,5.2,66.0,20.6,0.9238795325112868,0.3826834323650898
2024-04-07,19.0,23.0,13.9,0.0,0.9,4.4,62.0,14.8,-0.7071067811865475,-0.7071067811865477
2024-04-08,20.0,24.5,15.3,0.0,1.0,4.2,61.0,15.9,0.9238795325112868,0.3826834323650898
2024-04-09,13.4,17.2,10.8,13.6,1.5,5.8,82.0,1.7,0.3826834323650898,0.9238795325112868
2024-04-10,12.0,15.4,9.8,5.6,1.4,5.4,72.0,7.1,-0.3826834323650896,-0.9238795325112868
2024-04-11,17.4,23.7,11.4,0.0,1.3,5.0,65.0,22.7,-0.3826834323650896,-0.9238795325112868
2024-04-12,20.0,26.2,12.8,0.0,0.9,4.6,58.0,22.7,-0.3826834323650896,-0.9238795325112868
2024-04-13,21.3,27.9,14.7,0.0,0.8,4.2,57.0,22.6,0.7071067811865476,0.7071067811865476
2024-04-14,22.4,28.6,15.8,0.0,0.9,4.5,55.0,22.7,1.0,6.123233995736766e-17
2024-04-15,19.3,23.6,16.0,0.0,1.1,4.7,63.0,13.7,-0.7071067811865475,-0.7071067811865477
2024-04-16,18.1,21.5,12.6,0.0,3.7,17.6,22.0,26.1,-0.7071067811865477,0.7071067811865474
2024-04-17,13.6,19.2,7.1,0.0,2.6,12.5,34.0,26.3,-0.9238795325112866,0.38268343236509
2024-04-18,10.9,15.3,7.8,0.0,2.0,11.3,42.0,15.9,0.9238795325112868,0.3826834323650898
2024-04-19,12.9,19.7,5.3,0.0,1.6,6.1,40.0,26.0,-0.3826834323650896,-0.9238795325112868
2024-04-20,14.0,18.1,8.2,0.0,2.0,8.8,33.0,22.5,0.9238795325112868,0.3826834323650898
2024-04-21,12.3,16.7,8.0,0.0,2.1,11.5,33.0,21.4,0.7071067811865476,0.7071067811865476
2024-04-22,6.1,8.5,4.9,9.2,1.9,7.3,80.0,6.3,0.7071067811865476,0.7071067811865476
2024-04-23,7.9,13.3,5.1,10.6,1.9,8.8,75.0,17.9,-0.3826834323650896,-0.9238795325112868
2024-04-24,11.1,17.0,4.8,0.0,2.0,11.5,52.0,24.6,-0.3826834323650896,-0.9238795325112868
2024-04-25,11.3,15.3,6.1,0.0,1.4,5.6,54.0,20.3,1.0,6.123233995736766e-17
2024-04-26,9.6,10.8,8.5,1.4,2.0,6.8,80.0,3.4,0.3826834323650898,0.9238795325112868
2024-04-27,10.1,11.0,8.9,2.6,1.1,3.8,85.0,4.0,0.3826834323650898,0.9238795325112868
2024-04-28,10.8,12.6,9.3,8.6,1.2,4.1,91.0,3.1,-0.3826834323650896,-0.9238795325112868
2024-04-29,15.9,20.8,10.3,0.0,1.0,4.0,68.0,16.2,-0.7071067811865475,-0.7071067811865477
2024-04-30,18.0,21.8,14.2,6.3,1.1,7.4,58.0,13.6,0.0,1.0
2024-05-01,13.3,14.9,12.0,29.0,1.5,7.1,91.0,3.7,0.3826834323650898,0.9238795325112868
2024-05-02,11.9,13.4,10.8,6.0,1.8,7.9,93.0,3.5,0.0,1.0
2024-05-03,14.8,21.0,10.6,3.2,1.7,7.5,67.0,22.8,-0.3826834323650896,-0.9238795325112868
2024-05-04,15.5,20.4,9.6,0.0,1.1,4.4,64.0,21.4,0.9238795325112868,0.3826834323650898
2024-05-05,17.2,21.0,13.1,0.0,1.2,4.8,65.0,16.3,0.7071067811865476,-0.7071067811865475
2024-05-06,14.1,16.2,12.1,5.8,1.9,6.5,84.0,5.8,0.3826834323650898,0.9238795325112868
2024-05-07,12.0,13.7,10.8,24.0,1.9,7.4,94.0,2.6,0.7071067811865476,0.7071067811865476
2024-05-08,17.1,23.5,11.0,0.2,1.5,5.0,65.0,26.3,-0.3826834323650896,-0.9238795325112868
2024-05-09,19.4,23.7,14.8,0.0,1.1,5.1,61.0,21.9,1.2246467991473532e-16,-1.0
2024-05-10,19.7,25.0,14.7,0.0,1.2,4.4,61.0,22.7,0.9238795325112868,0.3826834323650898
2024-05-11,21.4,25.9,16.5,0.0,1.0,4.7,54.0,26.5,0.9238795325112868,0.3826834323650898
2024-05-12,19.9,25.5,16.0,12.5,1.6,8.4,64.0,18.9,0.9238795325112868,0.3826834323650898
2024-05-13,17.6,21.8,14.6,28.7,1.4,8.2,77.0,11.3,0.9238795325112868,0.3826834323650898
2024-05-14,15.8,18.2,13.9,24.2,1.4,4.7,89.0,6.8,0.0,1.0
2024-05-15,13.1,14.6,12.1,38.1,1.4,5.6,93.0,2.9,0.0,1.0
2024-05-16,13.6,16.6,12.2,4.2,1.4,5.4,88.0,9.2,0.7071067811865476,0.7071067811865476
2024-05-17,16.1,21.0,11.4,0.0,1.0,4.6,70.0,15.8,1.0,6.123233995736766e-17
2024-05-18,16.8,21.0,13.6,0.0,1.6,9.0,70.0,19.4,0.7071067811865476,0.7071067811865476
2024-05-19,18.5,22.5,13.4,0.0,1.1,4.9,64.0,19.5,-0.3826834323650896,-0.9238795325112868
2024-05-20,16.9,21.3,14.7,7.4,1.6,9.7,77.0,12.2,0.9238795325112868,0.3826834323650898
2024-05-21,18.1,23.6,14.3,8.5,1.7,8.6,75.0,22.5,-0.3826834323650896,-0.9238795325112868
